-6.106465456215664389e+00
-5.880248475726693513e+00
-6.094935045484453084e+00
-5.921236575208604691e+00
-4.995083663146942854e+00
-5.998670087475329815e+00
-5.009400735795497717e+00
-7.416941265435889719e+00
-6.242769146384671508e+00
-6.166738848434761167e+00
-7.111374900443479419e+00
-6.905543100135401069e+00
-7.804067097185179769e+00
-6.304944933392107487e+00
-9.787629578728228585e-01
-7.552727181185036720e+00
-6.922898378223180771e+00
-5.329075728543102297e-01
3.640079045202583297e-01
1.645250937808305114e+00
2.179928660485893399e+00
-1.885614901781082153e+00
-8.023048673290759103e-01
-6.804166362388059497e+00
2.073917440325021566e+00
-7.976288719428703544e+00
6.140813607722520606e-01
2.513652151357382625e+00
4.744912775000557303e+00
4.391145522240549326e-01
4.111736902361736057e+00
3.515159062761813225e+00
5.534319108445197699e+00
3.833305158512666733e+00
-5.119131884165108559e+00
5.469106129743158462e+00
5.975366775970906374e+00
3.683349215984344394e+00
8.923460199218244071e+00
-5.684577709576115190e+00
3.314333664998412310e+00
3.327547355741262258e+00
3.419173108274117023e+00
1.232271519163623541e+00
2.870082630729302586e+00
8.991347210016101821e-01
5.150227600429206909e+00
1.915059490827843547e+00
1.989830759773030922e+00
6.838643475482240497e+00
2.774682398745790035e+00
2.474238063720986425e+00
-3.005998650472611278e+00
-5.013088975101709366e+00
6.630442033382133005e+00
1.151201220881193921e+00
-2.133903502905741156e+00
-2.090580727579072207e+00
9.110666667530313845e+00
5.931413911934941829e+00
2.958355151209980161e+00
4.351142376102506759e+00
6.040197291458025752e+00
2.859530644351616413e+00
6.064466537721455275e+00
6.503143332013860523e+00
7.522455733921378673e+00
6.021012816531583489e+00
2.384112524660304100e+00
7.174537020456045688e+00
8.525418502418323996e+00
6.194421944953501402e+00
6.642183793149888160e+00
7.678098924504593192e+00
9.360357823176309822e+00
8.006903652194887755e+00
7.465719114802777945e+00
7.517226634128019391e+00
6.385114212706684889e+00
-1.573751362739130855e+00
5.718462635017931284e+00
-1.536484830500558063e+00
9.828205759404227138e+00
5.547339902631938102e+00
1.247250252696685457e+01
8.267556280829012394e+00
1.134859096505679155e+01
6.251897365553304553e+00
5.635230195056647240e+00
1.615915150335058614e+00
6.627965576574206708e+00
1.031076084873638976e+01
5.778536988608538927e+00
1.028105356558226013e+01
8.931314395228401537e+00
1.120991255668923259e+01
1.071414980017580021e+01
1.437657378446310830e+01
6.207509552873671232e+00
1.072201087637804484e+01
5.852696611499413670e+00
8.679375924309715273e+00
6.467652928596362649e+00
1.045735407308675313e+01
9.702088196761906147e+00
1.050288574383594131e+01
6.079520410718396661e+00
1.125708251763135159e+01
1.122745076250284946e+01
8.090922442870214226e+00
7.060235062334686340e+00
4.756948352837935268e+00
3.408977072592824786e+00
1.234792035589925874e+01
